284,"無線機","道具","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E9%81%93%E5%85%B7/::ref/35px-Radio.png?rev=5a682950184aadb9ed2e44eff017f316&t=20150922103804"
285,"発煙弾","道具","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E9%81%93%E5%85%B7/::ref/35px-Smoke_Grenade.png?rev=0cf8fde2d36122ea22e03baaf379eaa4&t=20151007040830"
286,"生成肥料","道具","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E9%81%93%E5%85%B7/::ref/35px-Re-Fertilizer.png?rev=f25a3bf298593a2cd4aabf287fba537a&t=20150923211456"
287,"樹液の蛇口","道具","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E9%81%93%E5%85%B7/::ref/Tree_Sap_Tap.png.webp?rev=db434530382e69078ddcc4ccc2132f9e&t=20170202185301"
288,"ポイズングレネード","道具","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E9%81%93%E5%85%B7/::ref/35px-Poison_Grenade.png?rev=a700154b89c0a1f284054ab577dab422&t=20151007040756"
289,"カメラ","道具","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E9%81%93%E5%85%B7/::ref/Camera.png.webp?rev=09dcfd2f6482689ff01f285396ed9c23&t=20170202184324"
290,"ペイントスプレー","道具","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E9%81%93%E5%85%B7/::ref/35px-Spray_Painter.png?rev=c5ee47536b388836cd799018ea1991f6&t=20150922100932"
291,"石鹸","道具","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E9%81%93%E5%85%B7/::ref/35px-Soap.png?rev=54826a6ed63c580816b6608eacf083c7&t=20151107103238"
292,"ハサミ","道具","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E9%81%93%E5%85%B7/::ref/35px_Scissors.png?rev=7d24df574660471578fa6347dc086971&t=20190820093815"
293,"釣り竿","道具","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E9%81%93%E5%85%B7/::ref/35px-Fishing_Rod.png?rev=9903b7f870eea44bb855fe50cb629c96&t=20190820093823"
294,"低温ポッド","道具","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E9%81%93%E5%85%B7/::ref/35px_Cryopod.png?rev=36e364b4b012f361a102978ee39cd751&t=20190820093855"
295,"食料保存塩","道具","DLC","https://cdn.wikiwiki.jp/to/w/arkse/%E9%81%93%E5%85%B7%28DLC%29/::ref/Preserving_Salt_%28Scorched_Earth%29.png.webp?rev=a3bfb5187925a925fc923a1132f9da00&t=20190416231208"
296,"クライミングピッケル","道具","DLC","https://cdn.wikiwiki.jp/to/w/arkse/%E9%81%93%E5%85%B7%28DLC%29/::ref/Climbing_Pick_%28Aberration%29.png?rev=e0fe36f8df2661124c81072fe75ffdc1&t=20190411021652"
297,"ジップラインアンカー","道具","DLC","https://cdn.wikiwiki.jp/to/w/arkse/%E9%81%93%E5%85%B7%28DLC%29/::ref/Zip-Line_Anchor_%28Aberration%29.png?rev=23ccba1ecd93df09c3deaabb432db4d1&t=20190411021631"
298,"携帯縄梯子","道具","DLC","https://cdn.wikiwiki.jp/to/w/arkse/%E9%81%93%E5%85%B7%28DLC%29/::ref/Portable_Rope_Ladder_%28Aberration%29.png?rev=3d110fbd8de237a7ef14665d2fbca7d1&t=20190411021527"
299,"グロースティック","道具","DLC","https://cdn.wikiwiki.jp/to/w/arkse/%E9%81%93%E5%85%B7%28DLC%29/::ref/Glow_Stick_%28Aberration%29.png?rev=d709f798e46b50597fed582923fb8fcd&t=20190411021549"
300,"プライヤー","道具","DLC","https://cdn.wikiwiki.jp/to/w/arkse/%E9%81%93%E5%85%B7%28DLC%29/::ref/Pliers_%28Aberration%29.png?rev=6c5f6b6a2872f7a93839838cf68ca5bb&t=20190411021847"
301,"魚籠","道具","DLC","https://cdn.wikiwiki.jp/to/w/arkse/Aberration/::ref/Fish_Basket_%28Aberration%29.png.webp?rev=1e511ccc03cf23cacbc20d61c6667f36&t=20180103195603"
302,"携帯運搬クレート","道具","DLC","https://cdn.wikiwiki.jp/to/w/arkse/%E9%81%93%E5%85%B7%28DLC%29/::ref/Delivery_Crate_%28Extinction%29.png?rev=ea1f7e5bb48cc3fa0b6f8450dc4d92a9&t=20190411001612"
303,"ディノリーシュ(恐竜のひも)","道具","DLC","https://cdn.wikiwiki.jp/to/w/arkse/%E9%81%93%E5%85%B7%28DLC%29/::ref/Dino_Leash_%28Extinction%29.png?rev=a76bcd0a9a7a4bb6efa60fcbbf04ed55&t=20190411001640"
304,"はく製ツール","道具","DLC","https://cdn.wikiwiki.jp/to/w/arkse/%E9%81%93%E5%85%B7%28DLC%29/::ref/Taxidermy_Tool_%28Extinction%29.png?rev=94debf42a6790d4f12c04003ea62c837&t=20190411001700"
305,"低温ポッド","道具","DLC","https://cdn.wikiwiki.jp/to/w/arkse/%E9%81%93%E5%85%B7%28DLC%29/::ref/Cryopod_%28Extinction%29.png.webp?rev=95689a9d36595eaf67c35b108e6d27b7&t=20190411001720"
306,"マイニングドリル","道具","DLC","https://cdn.wikiwiki.jp/to/w/arkse/%E9%81%93%E5%85%B7%28DLC%29/::ref/Mining_Drill_%2528Genesis_Part_1%2529.png.webp?rev=3edd90d88524c6f9022b3ed50504dc01&t=20210325145046"
307,"電子双眼鏡","道具","DLC","https://cdn.wikiwiki.jp/to/w/arkse/%E9%81%93%E5%85%B7%28DLC%29/::ref/Electronic_Binoculars_%28Genesis_Part_1%29.png.webp?rev=4adf71dbf1d40b71ce393cb884c2fb41&t=20210325145604"
308,"","道具","DLC","https://cdn.wikiwiki.jp/to/w/arkse/%E9%81%93%E5%85%B7%28DLC%29/::ref/Tek_Remote_Camera.png.webp?rev=196d731493322b14a925570e2f60c10b&t=20230523104222"
309,"金属のなた","道具","Primitive+","https://cdn.wikiwiki.jp/to/w/arkse/%E9%81%93%E5%85%B7%28Primitive%2B%29/::ref/Metal_Machete_%28Primitive_Plus%29.png?rev=e928cb3e5aa6e224ad30e355e54b4fa5&t=20190410200658"
310,"黒曜石のピッケル","道具","Primitive+","https://cdn.wikiwiki.jp/to/w/arkse/%E9%81%93%E5%85%B7%28Primitive%2B%29/::ref/128px-Obsidian_Pickaxe_%28Primitive_Plus%29.png?rev=424acfaf37c471629f91c4afb371b07f&t=20190410200757"
311,"狩猟ナイフ","道具","Primitive+","https://cdn.wikiwiki.jp/to/w/arkse/%E9%81%93%E5%85%B7%28Primitive%2B%29/::ref/Stone_Hunting_Knife_%28Primitive_Plus%29.png?rev=5fbaed833bb740d54d4589d611784330&t=20190410200828"
312,"金属の斧","道具","Primitive+","https://cdn.wikiwiki.jp/to/w/arkse/%E9%81%93%E5%85%B7%28Primitive%2B%29/::ref/Metal_Hatchet.png?rev=9bd4991539ee7f8a6d05f2d4ed48d311&t=20190411141729"
313,"金属のピッケル","道具","Primitive+","https://cdn.wikiwiki.jp/to/w/arkse/%E9%81%93%E5%85%B7%28Primitive%2B%29/::ref/Metal_Pick.png?rev=ff01b4290e2067d22325c839139f5239&t=20190411141742"
314,"落とし罠","道具","Primitive+","https://cdn.wikiwiki.jp/to/w/arkse/%E9%81%93%E5%85%B7%28Primitive%2B%29/::ref/Deadfall_Trap_%28Primitive_Plus%29.png?rev=65998b8d5220f3419013302ed2e6cfc6&t=20190410200613"
315,"魚用の罠","道具","Primitive+","https://cdn.wikiwiki.jp/to/w/arkse/%E9%81%93%E5%85%B7%28Primitive%2B%29/::ref/Fish_Trap_%28Primitive_Plus%29.png?rev=37bd99425f89e9e382c9db8298c1357a&t=20190410200635"
316,"たばこ","道具","Primitive+","https://cdn.wikiwiki.jp/to/w/arkse/%E9%81%93%E5%85%B7%28Primitive%2B%29/::ref/Cigarette_%28Primitive_Plus%29.png?rev=17c644cfb54e37dcb8829d9687916f34&t=20190410200850"
317,"たき火","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Campfire.png?rev=8a899c6b4e0f85a8ccf712c79542689c&t=20150620141521"
318,"すり鉢とすりこぎ","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Mortar_And_Pestle.png?rev=93de2ee7d3e398e19925fdfd4fb73b2d&t=20150620141544"
319,"調理鍋","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Cooking_Pot.png?rev=bc7c8feecd14e067751a36c90e3c66a9&t=20150620141530"
320,"堆肥箱","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Compost_Bin.png?rev=92478080d34672f35af0ac10805f704d&t=20150620141525"
321,"精錬炉","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Refining_Forge.png?rev=7c0fbebfe2f118f481767ece4c2ac060&t=20150620141549"
322,"作業台","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Smithy.png?rev=894781bd5713a4cdb0aaad278b0f5e54&t=20150620141557"
323,"旋盤","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Fabricator.png?rev=b76911633907b21fd1409b780e3ccdc8&t=20150620141536"
324,"工業用グリル","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Industrial_Grill.png?rev=c9e823946feae733e877d419fcda67cc&t=20150715182648"
325,"工業用破砕機","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/Industrial_Grinder.png.webp?rev=5d6c129390dae2e5dd00946a2acbf18d&t=20170329233021"
326,"工業炉","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/120px-Industrial_Forge.png.webp?rev=208a8cdfc15d2de503d71ba09f908c4b&t=20171111162357"
327,"工業用調理器具","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/120px-Industrial_Cooker_0.png?rev=569b1d7b2ea1142c49c687a525c6eb8d&t=20171111162427"
328,"化学作業台","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/Chemistry_Bench.png.webp?rev=773b2bd46082ebd3cc52d643af72958a&t=20170130104055"
329,"Tekレプリケーター","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/Tek_Replicator.png.webp?rev=4cc3bed9b74cae51b27f2f3b24afb936&t=20170227212933"
330,"寝袋","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Hide_Sleeping_Bag.png?rev=84c1b073e43a350295a36fe3a34f2ecf&t=20150620161309"
331,"収納ボックス","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Storage_Box.png?rev=7afd062f5ec31374b8af5bd208dc73ec&t=20150620161411"
332,"シンプルなベッド","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Simple_Bed.png?rev=868fccc4666df2a2b2a602c187ad9759&t=20150620161400"
333,"陣太鼓","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Wardrums.png?rev=08a9ef252f094b4647769bc8938bb6cf&t=20151101173159"
334,"収納ボックス（大）","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Large_Storage_Box.png?rev=a47736d3dd4251fc0fa713d4754ffd12&t=20150620161332"
335,"貯水槽","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Water_Tank.png?rev=f3f066673aafbf96c490961ab4b577c2&t=20150620161421"
336,"餌箱","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Feeding_Trough.png?rev=ed5b41a8d3a29a0a66a7c67ca39f9420&t=20150922002704"
337,"食料保存庫","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Preserving_Bin.png?rev=99e3be449b6d4752b1e13d81f6d5f0ac&t=20150620161338"
338,"木のベンチ","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Wooden_Bench.png?rev=2d0c1bbedd78b10d1bd114108e289580&t=20151003093522"
339,"木のテーブル","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/Wooden_Table.png.webp?rev=af76c38c25d9bf96e76335955d0b680e&t=20170706104316"
340,"木の椅子","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Wooden_Chair.png?rev=776d33ceddb5e35f1fd66bc7703f3ae2&t=20151003093513"
341,"木の檻","建築","マップ共通",
342,"本棚","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Bookshelf.png?rev=1a262346e885232c2d853d051c7df1b4&t=20150701063430"
343,"ハンティングトロフィーの台座","建築","マップ共通",
344,"アーティファクトの台座","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Trophy_Base.png?rev=3efd4d5467c4f4337064907606d12ffa&t=20151101173842"
345,"トイレ","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/Toilet.png?rev=c27fc6597b7ee1d8247fc1186a2cc517&t=20170701110855"
346,"ビール樽","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Beer_Barrel.png?rev=b57c35ce3ae04af646842b7b5db92998&t=20160324195706"
347,"貯水タンク","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Metal_Water_Tank.png?rev=12b0cad8d413cc04bd65422e29fd8925&t=20150701063440"
348,"2段ベット","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Bunk_Bed.png?rev=e20e8818eed87328feee93de37b4800a&t=20160324195533"
349,"金庫","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Vault.png?rev=f5b572e5a2f6ae1955f1c9177bb446a9&t=20150620161417"
350,"TEKトランスミッター","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/Tek_Transmitter.png.webp?rev=c537a002db6e8163a0efa76891449dcc&t=20170402155306"
351,"TEKフォースフィールド","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/Tek_Forcefield.png?rev=ab62a4c602a620e63b019ce0da886021&t=20170402155323"
352,"TEKテレポーター","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/Tek_Teleporter.png.webp?rev=036ef1693d1a17c27cd5bfe8bb5b65dc&t=20170402155335"
353,"TEKジェネレータ－","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/Tek_Generator.png.webp?rev=293f1b2f25ffadbf52b287ec06139cf9&t=20170402155349"
354,"かかし","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/Training_Dummy.png.webp?rev=43b0d39ab3474a9332b4c4dc978d4caa&t=20190416223734"
355,"TEKの箱","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/Tek_Trough.png.webp?rev=f6d935d217706f63575896e08eaef2e6&t=20190416224032"
356,"TEK専用ストレージ","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/Tek_Dedicated_Storage.png.webp?rev=754f86349c1d0c05866582b0dbc1c358&t=20190416223854"
357,"TEKクローン装置","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/Cloning_Chamber.png.webp?rev=79d77a571a2eb8c9ab93baf21ae17de9&t=20190416224203"
358,"発電機","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Electrical_Generator.png?rev=0cbf160029781da38193aa05d45eb2f9&t=20150620161303"
359,"リモートキーパッド","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Remote_Keypad.png?rev=b52969e0e7965498423b7766f55f28ab&t=20150620161354"
360,"冷蔵庫","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Refrigerator.png?rev=3afd17aa7e734f06184387bdfb4a28b3&t=20150620161344"
361,"エアコン","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Air_Conditioner.png?rev=8468aa3380b7f964302c0aa19134ca51&t=20150620161245"
362,"エレベーターレール","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Elevator_Track.png?rev=4e12b6b1df36e29c26830334c3bcd949&t=20150927141514"
363,"エレベーターの足場(小)","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Small_Elevator_Platform.png?rev=45f8d0fe2e75a39cad88ab6740b28399&t=20150927141523"
364,"エレベーターの足場(中)","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Medium_Elevator_Platform.png?rev=f2adf21e271ff857478257219c3b1e86&t=20150927141529"
365,"エレベーターの足場(大)","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Large_Elevator_Platform.png?rev=cbfa7f0436f93cd6b3b09a09474512f0&t=20150927141534"
366,"低温冷蔵庫","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89%28DLC%29/::ref/Cryofridge_%28Extinction%29.png.webp?rev=740a10f3d20080cc56bcc7bde72f14b2&t=20190411001139"
367,"かがり火","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Standing_Torch.png?rev=b9d73dcc8a06c8dfc2febb0c067fe9de&t=20150620161406"
368,"壁掛け松明","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Wall_Torch.png?rev=b17bcc506f62950038c1c1f1b5998466&t=20160306194135"
369,"暖炉","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Stone_Fireplace.png?rev=649f0c5226e698dfced0c15bb410a1c3&t=20160306195253"
370,"全方位ランプ","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Omnidirectional_lamppost.png?rev=4cb1a9376d321b676e93328e385fe30b&t=20150715182659"
371,"照明","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Lamppost.png?rev=3ab70de393a9f678430543279fdb1e2f&t=20150620161318"
372,"Thatch Foundation","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Thatch_Foundation.png?rev=a6b07356d77696ccba048c3d47cd7d2c&t=20150620174536"
373,"Thatch Doorframe","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Thatch_Doorframe.png.webp?rev=77851497d3fd025231179ffa98d4d420&t=20150620174530"
374,"Thatch Roof","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Thatch_Roof.png?rev=f5508b23fa08c61cc71383fc332c49eb&t=20150620174541"
375,"Thatch Wall","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Thatch_Wall.png?rev=ea639f0a019fe6195e8943e96a25c652&t=20150620174548"
376,"Thatch Door","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Thatch_Door.png?rev=a152a80e14af6d53cd576f8b79ba463c&t=20150620174525"
377,"Sloped Thatch Wall Right","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Sloped_Thatch_Wall_Right.png?rev=658f813a80bdb02551319fdc43cba9c0&t=20150928110437"
378,"Sloped Thatch Wall Left","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Sloped_Thatch_Wall_Left.png?rev=34f73d27e969bd4e31da49b09c146981&t=20150928110431"
379,"Sloped Thatch Roof","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Sloped_Thatch_Roof_.png?rev=18de03f176880561fd3bf854aaa573c7&t=20150928110426"
380,"Wooden Foundation","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Wooden_Foundation.png?rev=ee07824a63d1ab4b2b097d148fbb0bf2&t=20150620192005"
381,"Wooden Triangle Foundation","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px_Wooden_Triangle_Foundation.png?rev=1ae28652aea28976ae55b91c878151a5&t=20190821101146"
382,"Wooden Wall","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Wooden_Wall.png?rev=1d0c5f333290386aca02cb9108273b11&t=20150620192042"
383,"Large Wooden Wall","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px_Large_Wooden_Wall.png?rev=90a79841b2ae1f8bb0236185620a877f&t=20190821101208"
384,"Wooden Railing","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Wooden_Railing.png?rev=6694009dbe4f5b637b5d12208516dbcc&t=20151101171712"
385,"Sloped Wood Wall Right","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Sloped_Wood_Wall_Right.png?rev=f3c9b9cfd3b938e56d14b899b222043c&t=20150928110451"
386,"Sloped Wood Wall Left","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Sloped_Wood_Wall_Left.png?rev=fa7bc370daae0e3a50e7f312538d38fe&t=20150928110444"
387,"Wooden Spike Wall","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Wooden_Spike_Wall.png?rev=06ce69e48726545417b75fe623344325&t=20150701063500"
388,"Wooden Ceiling","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Wooden_Ceiling.png?rev=93821f8a6aac3c6fa850d4542fbd6d4f&t=20150620191937"
389,"Wooden Triangle Ceiling","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px_Wooden_Triangle_Ceiling.png?rev=e7e82b2406dffc0fad555387af137ae0&t=20190821101225"
390,"Sloped Wooden Roof","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Wooden_Roof.png?rev=50028378b93e77cded9929d7121c5f25&t=20150928110506"
391,"Wooden Triangle Roof","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px_Wooden_Triangle_Roof.png?rev=b8d53b8c0a51922bdf00605a97992f19&t=20190821101255"
392,"Wooden Doorframe","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Wooden_Doorframe.png?rev=8c372f77cc10b39a27af2e0776818de2&t=20150620191952"
393,"Wooden Door","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Wooden_Door.png?rev=4ec552e42cd41f1c69c0c78607724e7c&t=20150620191943"
394,"Wooden Double Doorframe","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px_Wooden_Double_Doorframe.png?rev=bc46a558b48bbf65d7f8212e80051699&t=20190821101313"
395,"Wooden Double Door","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px_Wooden_Double_Door.png?rev=68de3950eaa162c64b23c909e5b2bab5&t=20190821101322"
396,"Wooden Ramp","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Wooden_Ramp.png?rev=a2527591c0d8a5d2b4b7684952d3ca99&t=20150620192031"
397,"Wooden Staircase","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/Wooden_Staircase.png.webp?rev=3d68981c5c19b2986f73f3c840978bb0&t=20170203194748"
398,"Wooden Stairs","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px_Wooden_Stairs.png?rev=5823fed02de24210d3531f95d090736e&t=20190821101332"
399,"Wooden Fence Foundation","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Wooden_Fence_Foundation.png?rev=7de4c6808d5513a6665463b2cf22e5b6&t=20150620191958"
400,"Wooden Fence Support","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px_Wooden_Fence_Support.png?rev=9f2045b53f947a12880d13ba75ffa0a8&t=20190821101345"
401,"Wooden Pillar","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Wooden_Pillar.png?rev=cbcd7afd3e488db62c910720d82a0fd0&t=20150620192025"
402,"Wooden Hatchframe","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Wooden_Hatchframe.png?rev=3b6e1ccd5d0bb667aa5f80a7809a2631&t=20150620192010"
403,"Wooden Ladder","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Wooden_Ladder.png?rev=2e09667979e5905e1ce13fefe958ebbb&t=20150620192018"
404,"Wooden Catwalk","建築","マップ共通","https://cdn.wikiwiki.jp/to/w/arkse/%E5%BB%BA%E7%AF%89/::ref/35px-Wooden_Catwalk.png?rev=8011ff231bf1533df53e35039a844d05&t=20150620191929"
